params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;soft_gated;para1=1.0;para2=1.05;para3=0+steps_0199,0.6458333333333334,0.7083333333333334,0.6458333333333334,0.640625,0.46875,0.6302083333333334,0.40625,0.6354166666666666,0.5729166666666666,0.5104166666666666,0.5677083333333334,0.7291666666666666,0.5885416666666666,0.4791666666666667,0.6614583333333334,0.4583333333333333,0.6579861111111112,0.5673076923076923,0.5843098958333335
ppo;soft_gated;para1=1.0;para2=1.05;para3=0+steps_0249,0.4427083333333333,0.671875,0.4479166666666667,0.5416666666666666,0.421875,0.484375,0.3385416666666667,0.4635416666666667,0.4270833333333333,0.359375,0.5052083333333334,0.6614583333333334,0.53125,0.3385416666666667,0.5729166666666666,0.4270833333333333,0.5399305555555556,0.46274038461538464,0.47721354166666663
ppo;soft_gated;para1=1.0;para2=1.1;para3=0+steps_0199,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0234375,0.0078125,0.0234375,0.0234375,0.005208333333333333,0.0078125,0.00732421875
ppo;soft_gated;para1=1.0;para2=1.1;para3=0+steps_0249,0.052083333333333336,0.09375,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.109375,0.08854166666666667,0.078125,0.109375,0.0625,0.125,0.125,0.06770833333333333,0.21354166666666666,0.19270833333333334,0.08854166666666667,0.10336538461538461,0.10058593749999999
ppo;trgc;para1=0.03;para2=0.0;para3=0+steps_0199,0.546875,0.78125,0.6510416666666666,0.7135416666666666,0.4479166666666667,0.7135416666666666,0.4583333333333333,0.6302083333333334,0.5572916666666666,0.6197916666666666,0.6614583333333334,0.8125,0.5729166666666666,0.4270833333333333,0.6927083333333334,0.4947916666666667,0.7083333333333334,0.5889423076923076,0.611328125
ppo;trgc;para1=0.03;para2=0.0;para3=0+steps_0249,0.6302083333333334,0.8333333333333334,0.6875,0.7552083333333334,0.578125,0.671875,0.4270833333333333,0.65625,0.5833333333333334,0.6302083333333334,0.6354166666666666,0.8489583333333334,0.7135416666666666,0.5364583333333334,0.7760416666666666,0.5833333333333334,0.7204861111111112,0.6450320512820513,0.6591796875
ppo;trgc;para1=0.05;para2=0.0;para3=1+steps_0249,0.4375,0.6041666666666666,0.5260416666666666,0.6145833333333334,0.3177083333333333,0.5104166666666666,0.359375,0.484375,0.4895833333333333,0.375,0.421875,0.625,0.5677083333333334,0.4010416666666667,0.4947916666666667,0.3958333333333333,0.532986111111111,0.46354166666666663,0.4765625
ppo;trgc;para1=0.06;para2=0.0;para3=0+steps_0199,0.7291666666666666,0.8333333333333334,0.5885416666666666,0.703125,0.5104166666666666,0.6614583333333334,0.390625,0.6822916666666666,0.5625,0.6041666666666666,0.609375,0.8020833333333334,0.671875,0.5572916666666666,0.7135416666666666,0.5416666666666666,0.7256944444444445,0.6141826923076923,0.6350911458333331
ppo;trgc;para1=0.06;para2=0.0;para3=0+steps_0249,0.6927083333333334,0.8177083333333334,0.65625,0.7395833333333334,0.4947916666666667,0.7083333333333334,0.4114583333333333,0.7552083333333334,0.5625,0.6614583333333334,0.6302083333333334,0.7552083333333334,0.6875,0.515625,0.7291666666666666,0.5260416666666666,0.7604166666666666,0.6201923076923077,0.6464843749999998
ppo;trgc;para1=0.06;para2=0.0;para3=1+steps_0249,0.3020833333333333,0.4947916666666667,0.359375,0.4375,0.22916666666666666,0.4375,0.28125,0.4322916666666667,0.265625,0.3020833333333333,0.3854166666666667,0.5625,0.390625,0.265625,0.421875,0.265625,0.45486111111111116,0.34375,0.36458333333333337
